Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
Anton Antonov  ,BOOTCAMP,23-12-2025,20:50:50,0:11:08,0.00,104,,,,,65,,,,,,,,,,"200 push ups
10 rounds of 20
time: 6:32min",None,None,126,,,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,00:07:05,126,,,,,,,,,
,00:07:06,125,,,,,,,,,
,00:07:07,124,,,,,,,,,
,00:07:08,123,,,,,,,,,
,00:07:09,122,,,,,,,,,
,00:07:10,121,,,,,,,,,
,00:07:11,121,,,,,,,,,
,00:07:12,119,,,,,,,,,
,00:07:13,118,,,,,,,,,
,00:07:14,116,,,,,,,,,
,00:07:15,114,,,,,,,,,
,00:07:16,113,,,,,,,,,
,00:07:17,113,,,,,,,,,
,00:07:18,112,,,,,,,,,
,00:07:19,111,,,,,,,,,
,00:07:20,110,,,,,,,,,
,00:07:21,110,,,,,,,,,
,00:07:22,110,,,,,,,,,
,00:07:23,110,,,,,,,,,
,00:07:24,109,,,,,,,,,
,00:07:25,107,,,,,,,,,
,00:07:26,107,,,,,,,,,
,00:07:27,108,,,,,,,,,
,00:07:28,109,,,,,,,,,
,00:07:29,110,,,,,,,,,
,00:07:30,111,,,,,,,,,
,00:07:31,111,,,,,,,,,
,00:07:32,111,,,,,,,,,
,00:07:33,113,,,,,,,,,
,00:07:34,113,,,,,,,,,
,00:07:35,115,,,,,,,,,
,00:07:36,115,,,,,,,,,
,00:07:37,115,,,,,,,,,
,00:07:38,116,,,,,,,,,
,00:07:39,117,,,,,,,,,
,00:07:40,118,,,,,,,,,
,00:07:41,119,,,,,,,,,
,00:07:42,120,,,,,,,,,
,00:07:43,121,,,,,,,,,
,00:07:44,121,,,,,,,,,
,00:07:45,122,,,,,,,,,
,00:07:46,123,,,,,,,,,
,00:07:47,124,,,,,,,,,
,00:07:48,123,,,,,,,,,
,00:07:49,121,,,,,,,,,
,00:07:50,121,,,,,,,,,
,00:07:51,120,,,,,,,,,
,00:07:52,119,,,,,,,,,
,00:07:53,119,,,,,,,,,
,00:07:54,117,,,,,,,,,
,00:07:55,116,,,,,,,,,
,00:07:56,113,,,,,,,,,
,00:07:57,111,,,,,,,,,
,00:07:58,110,,,,,,,,,
,00:07:59,110,,,,,,,,,
,00:08:00,108,,,,,,,,,
,00:08:01,106,,,,,,,,,
,00:08:02,105,,,,,,,,,
,00:08:03,103,,,,,,,,,
,00:08:04,102,,,,,,,,,
,00:08:05,102,,,,,,,,,
,00:08:06,102,,,,,,,,,
,00:08:07,102,,,,,,,,,
,00:08:08,103,,,,,,,,,
,00:08:09,104,,,,,,,,,
,00:08:10,105,,,,,,,,,
,00:08:11,106,,,,,,,,,
,00:08:12,106,,,,,,,,,
,00:08:13,106,,,,,,,,,
,00:08:14,106,,,,,,,,,
,00:08:15,106,,,,,,,,,
,00:08:16,106,,,,,,,,,
,00:08:17,106,,,,,,,,,
,00:08:18,106,,,,,,,,,
,00:08:19,107,,,,,,,,,
,00:08:20,108,,,,,,,,,
,00:08:21,109,,,,,,,,,
,00:08:22,109,,,,,,,,,
,00:08:23,110,,,,,,,,,
,00:08:24,109,,,,,,,,,
,00:08:25,109,,,,,,,,,
,00:08:26,109,,,,,,,,,
,00:08:27,109,,,,,,,,,
,00:08:28,109,,,,,,,,,
,00:08:29,108,,,,,,,,,
,00:08:30,108,,,,,,,,,
