Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
Anton Antonov ,BOOTCAMP,09-07-2025,10:21:53,00:12:05,0.00,98,,,,,40,48,,,,,,,,,,175.0,78.0,188,,58,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
1,00:00:00,91,,,,,,,,,
,00:00:01,91,,,,,,,,,
,00:00:02,92,,,,,,,,,
,00:00:03,92,,,,,,,,,
,00:00:04,91,,,,,,,,,
,00:00:05,89,,,,,,,,,
,00:00:06,88,,,,,,,,,
,00:00:07,88,,,,,,,,,
,00:00:08,88,,,,,,,,,
,00:00:09,89,,,,,,,,,
,00:00:10,88,,,,,,,,,
,00:00:11,88,,,,,,,,,
,00:00:12,88,,,,,,,,,
,00:00:13,89,,,,,,,,,
,00:00:14,89,,,,,,,,,
,00:00:15,89,,,,,,,,,
,00:00:16,89,,,,,,,,,
,00:00:17,89,,,,,,,,,
,00:00:18,87,,,,,,,,,
,00:00:19,87,,,,,,,,,
,00:00:20,87,,,,,,,,,
,00:00:21,86,,,,,,,,,
,00:00:22,86,,,,,,,,,
,00:00:23,85,,,,,,,,,
,00:00:24,85,,,,,,,,,
,00:00:25,82,,,,,,,,,
,00:00:26,81,,,,,,,,,
,00:00:27,82,,,,,,,,,
,00:00:28,82,,,,,,,,,
,00:00:29,84,,,,,,,,,
,00:00:30,84,,,,,,,,,
,00:00:31,84,,,,,,,,,
,00:00:32,84,,,,,,,,,
,00:00:33,86,,,,,,,,,
,00:00:34,87,,,,,,,,,
,00:00:35,88,,,,,,,,,
,00:00:36,88,,,,,,,,,
,00:00:37,90,,,,,,,,,
,00:00:38,91,,,,,,,,,
,00:00:39,92,,,,,,,,,
,00:00:40,92,,,,,,,,,
,00:00:41,91,,,,,,,,,
,00:00:42,89,,,,,,,,,
,00:00:43,88,,,,,,,,,
,00:00:44,87,,,,,,,,,
