Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
Anton Antonov ,BOOTCAMP,04-11-2025,17:59:43,00:26:14,0.00,138,,,,,274,17,,,,,,,,,"16 min amrap
60 DU
20 t2b
10 DB thrusters
5 DB hang squat clean",175.0,78.0,188,,58,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,00:05:46,97,,,,,,,,,
,00:05:47,98,,,,,,,,,
,00:05:48,98,,,,,,,,,
,00:05:49,98,,,,,,,,,
,00:05:50,99,,,,,,,,,
,00:05:51,101,,,,,,,,,
,00:05:52,101,,,,,,,,,
,00:05:53,101,,,,,,,,,
,00:05:54,99,,,,,,,,,
,00:05:55,96,,,,,,,,,
,00:05:56,95,,,,,,,,,
,00:05:57,93,,,,,,,,,
,00:05:58,93,,,,,,,,,
,00:05:59,92,,,,,,,,,
,00:06:00,92,,,,,,,,,
,00:06:01,93,,,,,,,,,
,00:06:02,93,,,,,,,,,
,00:06:03,93,,,,,,,,,
,00:06:04,95,,,,,,,,,
,00:06:05,95,,,,,,,,,
,00:06:06,96,,,,,,,,,
,00:06:07,96,,,,,,,,,
,00:06:08,96,,,,,,,,,
,00:06:09,97,,,,,,,,,
,00:06:10,97,,,,,,,,,
,00:06:11,96,,,,,,,,,
,00:06:12,95,,,,,,,,,
,00:06:13,94,,,,,,,,,
,00:06:14,95,,,,,,,,,
,00:06:15,95,,,,,,,,,
,00:06:16,96,,,,,,,,,
,00:06:17,96,,,,,,,,,
,00:06:18,95,,,,,,,,,
,00:06:19,94,,,,,,,,,
,00:06:20,94,,,,,,,,,
,00:06:21,95,,,,,,,,,
,00:06:22,94,,,,,,,,,
,00:06:23,93,,,,,,,,,
,00:06:24,93,,,,,,,,,
,00:06:25,93,,,,,,,,,
,00:06:26,94,,,,,,,,,
,00:06:27,95,,,,,,,,,
,00:06:28,95,,,,,,,,,
,00:06:29,95,,,,,,,,,
,00:06:30,97,,,,,,,,,
,00:06:31,98,,,,,,,,,
,00:06:32,98,,,,,,,,,
,00:06:33,97,,,,,,,,,
,00:06:34,96,,,,,,,,,
,00:06:35,93,,,,,,,,,
,00:06:36,92,,,,,,,,,
,00:06:37,92,,,,,,,,,
,00:06:38,92,,,,,,,,,
,00:06:39,91,,,,,,,,,
,00:06:40,91,,,,,,,,,
,00:06:41,92,,,,,,,,,
,00:06:42,94,,,,,,,,,
,00:06:43,96,,,,,,,,,
,00:06:44,97,,,,,,,,,
,00:06:45,99,,,,,,,,,
,00:06:46,100,,,,,,,,,
,00:06:47,100,,,,,,,,,
,00:06:48,97,,,,,,,,,
,00:06:49,94,,,,,,,,,
,00:06:50,90,,,,,,,,,
,00:06:51,88,,,,,,,,,
,00:06:52,88,,,,,,,,,
,00:06:53,88,,,,,,,,,
,00:06:54,90,,,,,,,,,
,00:06:55,90,,,,,,,,,
,00:06:56,91,,,,,,,,,
,00:06:57,92,,,,,,,,,
,00:06:58,92,,,,,,,,,
,00:06:59,91,,,,,,,,,
,00:07:00,90,,,,,,,,,
,00:07:01,90,,,,,,,,,
,00:07:02,89,,,,,,,,,
,00:07:03,89,,,,,,,,,
,00:07:04,89,,,,,,,,,
,00:07:05,89,,,,,,,,,
,00:07:06,90,,,,,,,,,
,00:07:07,92,,,,,,,,,
,00:07:08,93,,,,,,,,,
,00:07:09,93,,,,,,,,,
,00:07:10,92,,,,,,,,,
,00:07:11,92,,,,,,,,,
,00:07:12,92,,,,,,,,,
,00:07:13,93,,,,,,,,,
,00:07:14,93,,,,,,,,,
,00:07:15,93,,,,,,,,,
,00:07:16,93,,,,,,,,,
,00:07:17,94,,,,,,,,,
,00:07:18,93,,,,,,,,,
,00:07:19,92,,,,,,,,,
,00:07:20,90,,,,,,,,,
,00:07:21,89,,,,,,,,,
,00:07:22,89,,,,,,,,,
,00:07:23,90,,,,,,,,,
,00:07:24,91,,,,,,,,,
,00:07:25,92,,,,,,,,,
,00:07:26,93,,,,,,,,,
,00:07:27,97,,,,,,,,,
,00:07:28,98,,,,,,,,,
,00:07:29,98,,,,,,,,,
,00:07:30,98,,,,,,,,,
,00:07:31,98,,,,,,,,,
,00:07:32,99,,,,,,,,,
,00:07:33,100,,,,,,,,,
,00:07:34,102,,,,,,,,,
,00:07:35,105,,,,,,,,,
,00:07:36,106,,,,,,,,,
,00:07:37,109,,,,,,,,,
,00:07:38,110,,,,,,,,,
,00:07:39,112,,,,,,,,,
,00:07:40,114,,,,,,,,,
,00:07:41,116,,,,,,,,,
,00:07:42,118,,,,,,,,,
,00:07:43,120,,,,,,,,,
,00:07:44,121,,,,,,,,,
,00:07:45,123,,,,,,,,,
,00:07:46,124,,,,,,,,,
,00:07:47,125,,,,,,,,,
,00:07:48,125,,,,,,,,,
,00:07:49,125,,,,,,,,,
,00:07:50,125,,,,,,,,,
,00:07:51,126,,,,,,,,,
,00:07:52,126,,,,,,,,,
,00:07:53,128,,,,,,,,,
,00:07:54,129,,,,,,,,,
,00:07:55,130,,,,,,,,,
,00:07:56,132,,,,,,,,,
,00:07:57,134,,,,,,,,,
,00:07:58,136,,,,,,,,,
,00:07:59,137,,,,,,,,,
,00:08:00,138,,,,,,,,,
,00:08:01,138,,,,,,,,,
,00:08:02,139,,,,,,,,,
,00:08:03,140,,,,,,,,,
,00:08:04,140,,,,,,,,,
,00:08:05,140,,,,,,,,,
,00:08:06,141,,,,,,,,,
,00:08:07,142,,,,,,,,,
,00:08:08,142,,,,,,,,,
,00:08:09,143,,,,,,,,,
,00:08:10,145,,,,,,,,,
,00:08:11,145,,,,,,,,,
,00:08:12,146,,,,,,,,,
,00:08:13,146,,,,,,,,,
,00:08:14,146,,,,,,,,,
,00:08:15,145,,,,,,,,,
,00:08:16,145,,,,,,,,,
,00:08:17,144,,,,,,,,,
,00:08:18,144,,,,,,,,,
,00:08:19,144,,,,,,,,,
,00:08:20,144,,,,,,,,,
,00:08:21,144,,,,,,,,,
,00:08:22,143,,,,,,,,,
,00:08:23,143,,,,,,,,,
,00:08:24,143,,,,,,,,,
,00:08:25,143,,,,,,,,,
,00:08:26,143,,,,,,,,,
,00:08:27,143,,,,,,,,,
,00:08:28,143,,,,,,,,,
,00:08:29,143,,,,,,,,,
,00:08:30,143,,,,,,,,,
,00:08:31,143,,,,,,,,,
,00:08:32,143,,,,,,,,,
,00:08:33,145,,,,,,,,,
,00:08:34,147,,,,,,,,,
,00:08:35,148,,,,,,,,,
,00:08:36,148,,,,,,,,,
,00:08:37,149,,,,,,,,,
,00:08:38,150,,,,,,,,,
,00:08:39,151,,,,,,,,,
,00:08:40,152,,,,,,,,,
,00:08:41,152,,,,,,,,,
,00:08:42,153,,,,,,,,,
,00:08:43,153,,,,,,,,,
,00:08:44,153,,,,,,,,,
,00:08:45,154,,,,,,,,,
,00:08:46,154,,,,,,,,,
,00:08:47,155,,,,,,,,,
,00:08:48,156,,,,,,,,,
,00:08:49,156,,,,,,,,,
,00:08:50,156,,,,,,,,,
,00:08:51,156,,,,,,,,,
,00:08:52,156,,,,,,,,,
,00:08:53,157,,,,,,,,,
,00:08:54,157,,,,,,,,,
,00:08:55,157,,,,,,,,,
,00:08:56,157,,,,,,,,,
,00:08:57,157,,,,,,,,,
,00:08:58,157,,,,,,,,,
,00:08:59,156,,,,,,,,,
,00:09:00,155,,,,,,,,,
,00:09:01,154,,,,,,,,,
,00:09:02,154,,,,,,,,,
,00:09:03,153,,,,,,,,,
,00:09:04,152,,,,,,,,,
,00:09:05,151,,,,,,,,,
,00:09:06,150,,,,,,,,,
,00:09:07,149,,,,,,,,,
,00:09:08,147,,,,,,,,,
,00:09:09,146,,,,,,,,,
,00:09:10,145,,,,,,,,,
,00:09:11,145,,,,,,,,,
,00:09:12,144,,,,,,,,,
,00:09:13,144,,,,,,,,,
,00:09:14,143,,,,,,,,,
,00:09:15,143,,,,,,,,,
,00:09:16,143,,,,,,,,,
,00:09:17,144,,,,,,,,,
,00:09:18,144,,,,,,,,,
,00:09:19,144,,,,,,,,,
,00:09:20,144,,,,,,,,,
,00:09:21,144,,,,,,,,,
,00:09:22,144,,,,,,,,,
,00:09:23,144,,,,,,,,,
,00:09:24,145,,,,,,,,,
,00:09:25,144,,,,,,,,,
,00:09:26,143,,,,,,,,,
,00:09:27,142,,,,,,,,,
,00:09:28,141,,,,,,,,,
,00:09:29,141,,,,,,,,,
,00:09:30,140,,,,,,,,,
,00:09:31,140,,,,,,,,,
,00:09:32,140,,,,,,,,,
,00:09:33,141,,,,,,,,,
,00:09:34,140,,,,,,,,,
,00:09:35,140,,,,,,,,,
,00:09:36,139,,,,,,,,,
,00:09:37,139,,,,,,,,,
,00:09:38,138,,,,,,,,,
,00:09:39,138,,,,,,,,,
,00:09:40,137,,,,,,,,,
,00:09:41,136,,,,,,,,,
,00:09:42,136,,,,,,,,,
,00:09:43,133,,,,,,,,,
,00:09:44,132,,,,,,,,,
,00:09:45,133,,,,,,,,,
,00:09:46,133,,,,,,,,,
,00:09:47,134,,,,,,,,,
,00:09:48,135,,,,,,,,,
,00:09:49,137,,,,,,,,,
,00:09:50,139,,,,,,,,,
,00:09:51,142,,,,,,,,,
,00:09:52,143,,,,,,,,,
,00:09:53,146,,,,,,,,,
,00:09:54,147,,,,,,,,,
,00:09:55,149,,,,,,,,,
,00:09:56,150,,,,,,,,,
,00:09:57,152,,,,,,,,,
,00:09:58,152,,,,,,,,,
,00:09:59,153,,,,,,,,,
,00:10:00,154,,,,,,,,,
,00:10:01,155,,,,,,,,,
,00:10:02,156,,,,,,,,,
,00:10:03,156,,,,,,,,,
,00:10:04,156,,,,,,,,,
,00:10:05,158,,,,,,,,,
,00:10:06,158,,,,,,,,,
,00:10:07,159,,,,,,,,,
,00:10:08,159,,,,,,,,,
,00:10:09,160,,,,,,,,,
,00:10:10,161,,,,,,,,,
,00:10:11,161,,,,,,,,,
,00:10:12,161,,,,,,,,,
,00:10:13,162,,,,,,,,,
,00:10:14,161,,,,,,,,,
,00:10:15,161,,,,,,,,,
,00:10:16,160,,,,,,,,,
,00:10:17,160,,,,,,,,,
,00:10:18,159,,,,,,,,,
,00:10:19,159,,,,,,,,,
,00:10:20,159,,,,,,,,,
,00:10:21,159,,,,,,,,,
,00:10:22,159,,,,,,,,,
,00:10:23,159,,,,,,,,,
,00:10:24,158,,,,,,,,,
,00:10:25,158,,,,,,,,,
,00:10:26,157,,,,,,,,,
,00:10:27,157,,,,,,,,,
,00:10:28,157,,,,,,,,,
,00:10:29,157,,,,,,,,,
,00:10:30,157,,,,,,,,,
,00:10:31,157,,,,,,,,,
,00:10:32,157,,,,,,,,,
,00:10:33,157,,,,,,,,,
,00:10:34,156,,,,,,,,,
,00:10:35,156,,,,,,,,,
,00:10:36,156,,,,,,,,,
,00:10:37,156,,,,,,,,,
,00:10:38,156,,,,,,,,,
,00:10:39,156,,,,,,,,,
,00:10:40,155,,,,,,,,,
,00:10:41,155,,,,,,,,,
,00:10:42,155,,,,,,,,,
,00:10:43,155,,,,,,,,,
,00:10:44,155,,,,,,,,,
,00:10:45,154,,,,,,,,,
,00:10:46,154,,,,,,,,,
,00:10:47,154,,,,,,,,,
,00:10:48,153,,,,,,,,,
,00:10:49,152,,,,,,,,,
,00:10:50,151,,,,,,,,,
,00:10:51,150,,,,,,,,,
,00:10:52,149,,,,,,,,,
,00:10:53,150,,,,,,,,,
,00:10:54,149,,,,,,,,,
,00:10:55,148,,,,,,,,,
,00:10:56,148,,,,,,,,,
,00:10:57,148,,,,,,,,,
,00:10:58,149,,,,,,,,,
,00:10:59,150,,,,,,,,,
,00:11:00,151,,,,,,,,,
,00:11:01,152,,,,,,,,,
,00:11:02,154,,,,,,,,,
,00:11:03,154,,,,,,,,,
,00:11:04,155,,,,,,,,,
,00:11:05,156,,,,,,,,,
,00:11:06,157,,,,,,,,,
,00:11:07,157,,,,,,,,,
,00:11:08,158,,,,,,,,,
,00:11:09,158,,,,,,,,,
,00:11:10,159,,,,,,,,,
,00:11:11,159,,,,,,,,,
,00:11:12,160,,,,,,,,,
,00:11:13,161,,,,,,,,,
,00:11:14,160,,,,,,,,,
,00:11:15,161,,,,,,,,,
,00:11:16,161,,,,,,,,,
,00:11:17,161,,,,,,,,,
,00:11:18,160,,,,,,,,,
,00:11:19,159,,,,,,,,,
,00:11:20,159,,,,,,,,,
,00:11:21,159,,,,,,,,,
,00:11:22,158,,,,,,,,,
,00:11:23,158,,,,,,,,,
,00:11:24,158,,,,,,,,,
,00:11:25,157,,,,,,,,,
,00:11:26,156,,,,,,,,,
,00:11:27,155,,,,,,,,,
,00:11:28,154,,,,,,,,,
,00:11:29,153,,,,,,,,,
,00:11:30,153,,,,,,,,,
,00:11:31,153,,,,,,,,,
,00:11:32,153,,,,,,,,,
,00:11:33,154,,,,,,,,,
,00:11:34,154,,,,,,,,,
,00:11:35,154,,,,,,,,,
,00:11:36,154,,,,,,,,,
,00:11:37,153,,,,,,,,,
,00:11:38,152,,,,,,,,,
,00:11:39,151,,,,,,,,,
,00:11:40,151,,,,,,,,,
,00:11:41,151,,,,,,,,,
,00:11:42,150,,,,,,,,,
,00:11:43,150,,,,,,,,,
,00:11:44,150,,,,,,,,,
,00:11:45,149,,,,,,,,,
,00:11:46,150,,,,,,,,,
,00:11:47,151,,,,,,,,,
,00:11:48,151,,,,,,,,,
,00:11:49,151,,,,,,,,,
,00:11:50,152,,,,,,,,,
,00:11:51,152,,,,,,,,,
,00:11:52,152,,,,,,,,,
,00:11:53,152,,,,,,,,,
,00:11:54,152,,,,,,,,,
,00:11:55,152,,,,,,,,,
,00:11:56,152,,,,,,,,,
,00:11:57,152,,,,,,,,,
,00:11:58,152,,,,,,,,,
,00:11:59,152,,,,,,,,,
,00:12:00,152,,,,,,,,,
,00:12:01,152,,,,,,,,,
,00:12:02,152,,,,,,,,,
,00:12:03,153,,,,,,,,,
,00:12:04,157,,,,,,,,,
,00:12:05,158,,,,,,,,,
,00:12:06,157,,,,,,,,,
,00:12:07,156,,,,,,,,,
,00:12:08,155,,,,,,,,,
,00:12:09,155,,,,,,,,,
,00:12:10,154,,,,,,,,,
,00:12:11,154,,,,,,,,,
,00:12:12,155,,,,,,,,,
,00:12:13,155,,,,,,,,,
,00:12:14,155,,,,,,,,,
,00:12:15,156,,,,,,,,,
,00:12:16,156,,,,,,,,,
,00:12:17,157,,,,,,,,,
