Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
Anton Antonov  ,BOOTCAMP,03-12-2025,09:35:49,0:41:34,0.00,130,,,,,393,,,,,,,,,,,None,None,173,,,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
1,00:00:01,76,,,,,,,,,
,00:00:02,76,,,,,,,,,
,00:00:03,77,,,,,,,,,
,00:00:04,77,,,,,,,,,
,00:00:05,77,,,,,,,,,
,00:00:06,76,,,,,,,,,
,00:00:07,76,,,,,,,,,
,00:00:08,75,,,,,,,,,
,00:00:09,75,,,,,,,,,
,00:00:10,75,,,,,,,,,
,00:00:11,75,,,,,,,,,
,00:00:12,75,,,,,,,,,
,00:00:13,76,,,,,,,,,
,00:00:14,77,,,,,,,,,
,00:00:15,79,,,,,,,,,
,00:00:16,80,,,,,,,,,
,00:00:17,80,,,,,,,,,
,00:00:18,80,,,,,,,,,
,00:00:19,80,,,,,,,,,
,00:00:20,81,,,,,,,,,
,00:00:21,83,,,,,,,,,
,00:00:22,84,,,,,,,,,
,00:00:23,86,,,,,,,,,
,00:00:24,86,,,,,,,,,
,00:00:25,86,,,,,,,,,
,00:00:26,84,,,,,,,,,
,00:00:27,83,,,,,,,,,
,00:00:28,83,,,,,,,,,
,00:00:29,83,,,,,,,,,
,00:00:30,85,,,,,,,,,
,00:00:31,87,,,,,,,,,
,00:00:32,89,,,,,,,,,
,00:00:33,91,,,,,,,,,
,00:00:34,92,,,,,,,,,
,00:00:35,93,,,,,,,,,
,00:00:36,94,,,,,,,,,
,00:00:37,93,,,,,,,,,
,00:00:38,92,,,,,,,,,
,00:00:39,92,,,,,,,,,
,00:00:40,92,,,,,,,,,
,00:00:41,93,,,,,,,,,
,00:00:42,94,,,,,,,,,
,00:00:43,94,,,,,,,,,
,00:00:44,93,,,,,,,,,
,00:00:45,92,,,,,,,,,
,00:00:46,89,,,,,,,,,
,00:00:47,86,,,,,,,,,
,00:00:48,84,,,,,,,,,
,00:00:49,83,,,,,,,,,
,00:00:50,83,,,,,,,,,
,00:00:51,83,,,,,,,,,
,00:00:52,84,,,,,,,,,
,00:00:53,84,,,,,,,,,
,00:00:54,84,,,,,,,,,
,00:00:55,86,,,,,,,,,
,00:00:56,90,,,,,,,,,
,00:00:57,93,,,,,,,,,
,00:00:58,94,,,,,,,,,
,00:00:59,95,,,,,,,,,
,00:01:00,97,,,,,,,,,
,00:01:01,96,,,,,,,,,
,00:01:02,94,,,,,,,,,
,00:01:03,93,,,,,,,,,
,00:01:04,92,,,,,,,,,
,00:01:05,93,,,,,,,,,
,00:01:06,95,,,,,,,,,
,00:01:07,96,,,,,,,,,
,00:01:08,99,,,,,,,,,
,00:01:09,102,,,,,,,,,
,00:01:10,104,,,,,,,,,
,00:01:11,105,,,,,,,,,
,00:01:12,105,,,,,,,,,
,00:01:13,106,,,,,,,,,
,00:01:14,107,,,,,,,,,
,00:01:15,108,,,,,,,,,
,00:01:16,110,,,,,,,,,
,00:01:17,110,,,,,,,,,
,00:01:18,111,,,,,,,,,
,00:01:19,110,,,,,,,,,
,00:01:20,109,,,,,,,,,
,00:01:21,108,,,,,,,,,
,00:01:22,106,,,,,,,,,
,00:01:23,104,,,,,,,,,
,00:01:24,103,,,,,,,,,
,00:01:25,102,,,,,,,,,
,00:01:26,94,,,,,,,,,
,00:01:27,92,,,,,,,,,
,00:01:28,90,,,,,,,,,
,00:01:29,90,,,,,,,,,
,00:01:30,90,,,,,,,,,
,00:01:31,93,,,,,,,,,
,00:01:32,94,,,,,,,,,
,00:01:33,96,,,,,,,,,
,00:01:34,97,,,,,,,,,
,00:01:35,97,,,,,,,,,
,00:01:36,98,,,,,,,,,
,00:01:37,97,,,,,,,,,
,00:01:38,96,,,,,,,,,
,00:01:39,92,,,,,,,,,
,00:01:40,90,,,,,,,,,
,00:01:41,88,,,,,,,,,
,00:01:42,88,,,,,,,,,
,00:01:43,88,,,,,,,,,
,00:01:44,89,,,,,,,,,
,00:01:45,90,,,,,,,,,
,00:01:46,91,,,,,,,,,
,00:01:47,92,,,,,,,,,
,00:01:48,93,,,,,,,,,
,00:01:49,93,,,,,,,,,
,00:01:50,94,,,,,,,,,
,00:01:51,96,,,,,,,,,
,00:01:52,98,,,,,,,,,
,00:01:53,98,,,,,,,,,
,00:01:54,99,,,,,,,,,
,00:01:55,100,,,,,,,,,
,00:01:56,100,,,,,,,,,
,00:01:57,99,,,,,,,,,
,00:01:58,95,,,,,,,,,
,00:01:59,92,,,,,,,,,
,00:02:00,90,,,,,,,,,
,00:02:01,90,,,,,,,,,
,00:02:02,91,,,,,,,,,
,00:02:03,91,,,,,,,,,
,00:02:04,92,,,,,,,,,
,00:02:05,92,,,,,,,,,
,00:02:06,91,,,,,,,,,
,00:02:07,92,,,,,,,,,
,00:02:08,93,,,,,,,,,
,00:02:09,95,,,,,,,,,
,00:02:10,95,,,,,,,,,
,00:02:11,95,,,,,,,,,
