Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
Anton Antonov  ,BOOTCAMP,18-11-2025,10:49:26,0:23:22,0.00,125,,,,,211,,,,,,,,,,"8 rounds every 2 min
10,10,8,8,6,6,4,4 reps bench press 
@ 60,70,80,80,90,90,100,100kg

b/n rounds triceps rubber band 10 repa alternating with 20kg DBs bicep curls ",None,None,149,,,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
1,00:00:01,112,,,,,,,,,
,00:00:02,112,,,,,,,,,
,00:00:03,112,,,,,,,,,
,00:00:04,112,,,,,,,,,
,00:00:05,112,,,,,,,,,
,00:00:06,112,,,,,,,,,
,00:00:07,112,,,,,,,,,
,00:00:08,113,,,,,,,,,
,00:00:09,113,,,,,,,,,
,00:00:10,113,,,,,,,,,
,00:00:11,112,,,,,,,,,
,00:00:12,112,,,,,,,,,
,00:00:13,112,,,,,,,,,
,00:00:14,112,,,,,,,,,
,00:00:15,112,,,,,,,,,
,00:00:16,113,,,,,,,,,
,00:00:17,113,,,,,,,,,
,00:00:18,113,,,,,,,,,
,00:00:19,113,,,,,,,,,
,00:00:20,113,,,,,,,,,
,00:00:21,114,,,,,,,,,
,00:00:22,114,,,,,,,,,
,00:00:23,115,,,,,,,,,
,00:00:24,115,,,,,,,,,
,00:00:25,115,,,,,,,,,
,00:00:26,115,,,,,,,,,
,00:00:27,114,,,,,,,,,
,00:00:28,114,,,,,,,,,
,00:00:29,113,,,,,,,,,
,00:00:30,114,,,,,,,,,
,00:00:31,114,,,,,,,,,
,00:00:32,114,,,,,,,,,
,00:00:33,114,,,,,,,,,
,00:00:34,114,,,,,,,,,
,00:00:35,114,,,,,,,,,
,00:00:36,113,,,,,,,,,
,00:00:37,113,,,,,,,,,
,00:00:38,113,,,,,,,,,
,00:00:39,113,,,,,,,,,
,00:00:40,113,,,,,,,,,
,00:00:41,113,,,,,,,,,
,00:00:42,113,,,,,,,,,
,00:00:43,115,,,,,,,,,
,00:00:44,115,,,,,,,,,
,00:00:45,116,,,,,,,,,
,00:00:46,117,,,,,,,,,
,00:00:47,118,,,,,,,,,
,00:00:48,119,,,,,,,,,
,00:00:49,120,,,,,,,,,
,00:00:50,121,,,,,,,,,
,00:00:51,121,,,,,,,,,
,00:00:52,122,,,,,,,,,
,00:00:53,123,,,,,,,,,
,00:00:54,123,,,,,,,,,
,00:00:55,123,,,,,,,,,
,00:00:56,123,,,,,,,,,
,00:00:57,123,,,,,,,,,
,00:00:58,123,,,,,,,,,
,00:00:59,124,,,,,,,,,
,00:01:00,124,,,,,,,,,
,00:01:01,124,,,,,,,,,
,00:01:02,123,,,,,,,,,
,00:01:03,123,,,,,,,,,
,00:01:04,122,,,,,,,,,
,00:01:05,122,,,,,,,,,
,00:01:06,121,,,,,,,,,
,00:01:07,121,,,,,,,,,
,00:01:08,120,,,,,,,,,
,00:01:09,119,,,,,,,,,
,00:01:10,118,,,,,,,,,
,00:01:11,117,,,,,,,,,
,00:01:12,117,,,,,,,,,
,00:01:13,116,,,,,,,,,
,00:01:14,116,,,,,,,,,
,00:01:15,116,,,,,,,,,
,00:01:16,115,,,,,,,,,
,00:01:17,115,,,,,,,,,
,00:01:18,115,,,,,,,,,
,00:01:19,115,,,,,,,,,
,00:01:20,115,,,,,,,,,
,00:01:21,115,,,,,,,,,
,00:01:22,115,,,,,,,,,
,00:01:23,115,,,,,,,,,
,00:01:24,115,,,,,,,,,
,00:01:25,115,,,,,,,,,
,00:01:26,115,,,,,,,,,
,00:01:27,115,,,,,,,,,
,00:01:28,114,,,,,,,,,
,00:01:29,114,,,,,,,,,
,00:01:30,114,,,,,,,,,
,00:01:31,115,,,,,,,,,
,00:01:32,115,,,,,,,,,
,00:01:33,115,,,,,,,,,
,00:01:34,115,,,,,,,,,
,00:01:35,116,,,,,,,,,
,00:01:36,116,,,,,,,,,
,00:01:37,116,,,,,,,,,
,00:01:38,117,,,,,,,,,
,00:01:39,118,,,,,,,,,
,00:01:40,119,,,,,,,,,
,00:01:41,120,,,,,,,,,
,00:01:42,120,,,,,,,,,
,00:01:43,120,,,,,,,,,
,00:01:44,120,,,,,,,,,
,00:01:45,119,,,,,,,,,
,00:01:46,118,,,,,,,,,
,00:01:47,117,,,,,,,,,
,00:01:48,116,,,,,,,,,
,00:01:49,115,,,,,,,,,
,00:01:50,115,,,,,,,,,
,00:01:51,116,,,,,,,,,
,00:01:52,116,,,,,,,,,
,00:01:53,117,,,,,,,,,
,00:01:54,117,,,,,,,,,
,00:01:55,116,,,,,,,,,
,00:01:56,115,,,,,,,,,
,00:01:57,115,,,,,,,,,
,00:01:58,114,,,,,,,,,
,00:01:59,113,,,,,,,,,
,00:02:00,112,,,,,,,,,
,00:02:01,111,,,,,,,,,
,00:02:02,110,,,,,,,,,
,00:02:03,110,,,,,,,,,
,00:02:04,110,,,,,,,,,
,00:02:05,110,,,,,,,,,
,00:02:06,110,,,,,,,,,
,00:02:07,110,,,,,,,,,
,00:02:08,110,,,,,,,,,
,00:02:09,110,,,,,,,,,
,00:02:10,110,,,,,,,,,
,00:02:11,110,,,,,,,,,
,00:02:12,110,,,,,,,,,
,00:02:13,110,,,,,,,,,
,00:02:14,111,,,,,,,,,
,00:02:15,112,,,,,,,,,
,00:02:16,113,,,,,,,,,
,00:02:17,114,,,,,,,,,
,00:02:18,115,,,,,,,,,
,00:02:19,116,,,,,,,,,
,00:02:20,116,,,,,,,,,
,00:02:21,116,,,,,,,,,
,00:02:22,117,,,,,,,,,
,00:02:23,118,,,,,,,,,
,00:02:24,118,,,,,,,,,
,00:02:25,118,,,,,,,,,
,00:02:26,118,,,,,,,,,
,00:02:27,116,,,,,,,,,
,00:02:28,115,,,,,,,,,
,00:02:29,115,,,,,,,,,
,00:02:30,114,,,,,,,,,
,00:02:31,114,,,,,,,,,
